trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,continuous_stops,area_id,service_area_radius
t_165099_b_none_tn_8,05:00:00,05:00:00,781719,6,,0,0,14138.29198368,0,0,,
t_165099_b_none_tn_9,05:10:00,05:10:00,794724,1,,0,0,0,0,0,,
t_165099_b_none_tn_9,05:14:00,05:14:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165099_b_none_tn_9,05:17:00,05:17:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165099_b_none_tn_9,05:21:00,05:21:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165099_b_none_tn_9,05:30:00,05:30:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165099_b_none_tn_9,05:35:00,05:35:00,781719,6,,0,0,14138.29198368,0,0,,
t_165100_b_2887_tn_0,07:25:00,07:25:00,794724,1,,0,0,0,0,0,,
t_165100_b_2887_tn_0,07:29:00,07:29:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165100_b_2887_tn_0,07:32:00,07:32:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165100_b_2887_tn_0,07:36:00,07:36:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165100_b_2887_tn_0,07:45:00,07:45:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165100_b_2887_tn_0,07:50:00,07:50:00,781719,6,,0,0,14138.29198368,0,0,,
t_165100_b_none_tn_0,07:25:00,07:25:00,794724,1,,0,0,0,0,0,,
t_165100_b_none_tn_0,07:29:00,07:29:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165100_b_none_tn_0,07:32:00,07:32:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165100_b_none_tn_0,07:36:00,07:36:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165100_b_none_tn_0,07:45:00,07:45:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165100_b_none_tn_0,07:50:00,07:50:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_1,07:55:00,07:55:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_1,07:59:00,07:59:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_1,08:02:00,08:02:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_1,08:06:00,08:06:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_1,08:28:00,08:28:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_1,08:30:00,08:30:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_10,10:55:00,10:55:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_10,10:59:00,10:59:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_10,11:02:00,11:02:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_10,11:06:00,11:06:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_10,11:28:00,11:28:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_10,11:30:00,11:30:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_11,11:15:00,11:15:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_11,11:19:00,11:19:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_11,11:22:00,11:22:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_11,11:26:00,11:26:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_11,11:48:00,11:48:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_11,11:50:00,11:50:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_12,11:35:00,11:35:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_12,11:39:00,11:39:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_12,11:42:00,11:42:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_12,11:46:00,11:46:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_12,12:08:00,12:08:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_12,12:10:00,12:10:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_13,11:55:00,11:55:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_13,11:59:00,11:59:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_13,12:02:00,12:02:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_13,12:06:00,12:06:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_13,12:28:00,12:28:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_13,12:30:00,12:30:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_14,12:15:00,12:15:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_14,12:19:00,12:19:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_14,12:22:00,12:22:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_14,12:26:00,12:26:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_14,12:48:00,12:48:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_14,12:50:00,12:50:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_15,12:35:00,12:35:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_15,12:39:00,12:39:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_15,12:42:00,12:42:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_15,12:46:00,12:46:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_15,13:08:00,13:08:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_15,13:10:00,13:10:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_16,12:55:00,12:55:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_16,12:59:00,12:59:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_16,13:02:00,13:02:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_16,13:06:00,13:06:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_16,13:28:00,13:28:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_16,13:30:00,13:30:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_17,13:15:00,13:15:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_17,13:19:00,13:19:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_17,13:22:00,13:22:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_17,13:26:00,13:26:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_17,13:48:00,13:48:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_17,13:50:00,13:50:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_18,13:35:00,13:35:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_18,13:39:00,13:39:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_18,13:42:00,13:42:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_18,13:46:00,13:46:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_18,14:08:00,14:08:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_18,14:10:00,14:10:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_19,13:55:00,13:55:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_19,13:59:00,13:59:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_19,14:02:00,14:02:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_19,14:06:00,14:06:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_19,14:28:00,14:28:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_19,14:30:00,14:30:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_2,08:15:00,08:15:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_2,08:19:00,08:19:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_2,08:22:00,08:22:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_2,08:26:00,08:26:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_2,08:48:00,08:48:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_2,08:50:00,08:50:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_20,14:15:00,14:15:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_20,14:19:00,14:19:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_20,14:22:00,14:22:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_20,14:26:00,14:26:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_20,14:48:00,14:48:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_20,14:50:00,14:50:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_21,14:35:00,14:35:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_21,14:39:00,14:39:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_21,14:42:00,14:42:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_21,14:46:00,14:46:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_21,15:08:00,15:08:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_21,15:10:00,15:10:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_22,14:55:00,14:55:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_22,14:59:00,14:59:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_22,15:02:00,15:02:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_22,15:06:00,15:06:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_22,15:28:00,15:28:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_22,15:30:00,15:30:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_23,15:15:00,15:15:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_23,15:19:00,15:19:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_23,15:22:00,15:22:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_23,15:26:00,15:26:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_23,15:48:00,15:48:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_23,15:50:00,15:50:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_24,15:35:00,15:35:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_24,15:39:00,15:39:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_24,15:42:00,15:42:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_24,15:46:00,15:46:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_24,16:08:00,16:08:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_24,16:10:00,16:10:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_25,15:55:00,15:55:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_25,15:59:00,15:59:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_25,16:02:00,16:02:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_25,16:06:00,16:06:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_25,16:28:00,16:28:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_25,16:30:00,16:30:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_26,16:15:00,16:15:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_26,16:19:00,16:19:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_26,16:22:00,16:22:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_26,16:26:00,16:26:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_26,16:48:00,16:48:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_26,16:50:00,16:50:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_27,16:35:00,16:35:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_27,16:39:00,16:39:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_27,16:42:00,16:42:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_27,16:46:00,16:46:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_27,17:08:00,17:08:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_27,17:10:00,17:10:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_28,16:55:00,16:55:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_28,16:59:00,16:59:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_28,17:02:00,17:02:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_28,17:06:00,17:06:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_28,17:28:00,17:28:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_28,17:30:00,17:30:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_29,17:15:00,17:15:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_29,17:19:00,17:19:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_29,17:22:00,17:22:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_29,17:26:00,17:26:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_29,17:48:00,17:48:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_29,17:50:00,17:50:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_3,08:35:00,08:35:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_3,08:39:00,08:39:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_3,08:42:00,08:42:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_3,08:46:00,08:46:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_3,09:08:00,09:08:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_3,09:10:00,09:10:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_30,17:35:00,17:35:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_30,17:39:00,17:39:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_30,17:42:00,17:42:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_30,17:46:00,17:46:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_30,18:08:00,18:08:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_30,18:10:00,18:10:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_31,17:55:00,17:55:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_31,17:59:00,17:59:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_31,18:02:00,18:02:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_31,18:06:00,18:06:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_31,18:28:00,18:28:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_31,18:30:00,18:30:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_32,18:15:00,18:15:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_32,18:19:00,18:19:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_32,18:22:00,18:22:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_32,18:26:00,18:26:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_32,18:48:00,18:48:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_32,18:50:00,18:50:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_33,18:35:00,18:35:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_33,18:39:00,18:39:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_33,18:42:00,18:42:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_33,18:46:00,18:46:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_33,19:08:00,19:08:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_33,19:10:00,19:10:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_34,18:55:00,18:55:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_34,18:59:00,18:59:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_34,19:02:00,19:02:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_34,19:06:00,19:06:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_34,19:28:00,19:28:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_34,19:30:00,19:30:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_35,19:15:00,19:15:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_35,19:19:00,19:19:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_35,19:22:00,19:22:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_35,19:26:00,19:26:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_35,19:48:00,19:48:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_35,19:50:00,19:50:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_36,19:35:00,19:35:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_36,19:39:00,19:39:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_36,19:42:00,19:42:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_36,19:46:00,19:46:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_36,20:08:00,20:08:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_36,20:10:00,20:10:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_37,19:55:00,19:55:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_37,19:59:00,19:59:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_37,20:02:00,20:02:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_37,20:06:00,20:06:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_37,20:28:00,20:28:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_37,20:30:00,20:30:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_38,20:15:00,20:15:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_38,20:19:00,20:19:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_38,20:22:00,20:22:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_38,20:26:00,20:26:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_38,20:48:00,20:48:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_38,20:50:00,20:50:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_39,20:35:00,20:35:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_39,20:39:00,20:39:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_39,20:42:00,20:42:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_39,20:46:00,20:46:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_39,21:08:00,21:08:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_39,21:10:00,21:10:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_4,08:55:00,08:55:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_4,08:59:00,08:59:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_4,09:02:00,09:02:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_4,09:06:00,09:06:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_4,09:28:00,09:28:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_4,09:30:00,09:30:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_40,20:55:00,20:55:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_40,20:59:00,20:59:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_40,21:02:00,21:02:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_40,21:06:00,21:06:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_40,21:28:00,21:28:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_40,21:30:00,21:30:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_41,21:15:00,21:15:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_41,21:19:00,21:19:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_41,21:22:00,21:22:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_41,21:26:00,21:26:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_41,21:48:00,21:48:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_41,21:50:00,21:50:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_42,21:35:00,21:35:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_42,21:39:00,21:39:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_42,21:42:00,21:42:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_42,21:46:00,21:46:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_42,22:08:00,22:08:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_42,22:10:00,22:10:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_43,21:55:00,21:55:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_43,21:59:00,21:59:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_43,22:02:00,22:02:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_43,22:06:00,22:06:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_43,22:28:00,22:28:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_43,22:30:00,22:30:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_44,22:15:00,22:15:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_44,22:19:00,22:19:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_44,22:22:00,22:22:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_44,22:26:00,22:26:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_44,22:48:00,22:48:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_44,22:50:00,22:50:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_45,22:35:00,22:35:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_45,22:39:00,22:39:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_45,22:42:00,22:42:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_45,22:46:00,22:46:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_45,23:08:00,23:08:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_45,23:10:00,23:10:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_46,22:55:00,22:55:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_46,22:59:00,22:59:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_46,23:02:00,23:02:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_46,23:06:00,23:06:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_46,23:28:00,23:28:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_46,23:30:00,23:30:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_47,23:15:00,23:15:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_47,23:19:00,23:19:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_47,23:22:00,23:22:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_47,23:26:00,23:26:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_47,23:48:00,23:48:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_47,23:50:00,23:50:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_48,23:35:00,23:35:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_48,23:39:00,23:39:00,781731,2,,0,0,1790.75280662333,0,0,,
t_165101_b_2887_tn_48,23:42:00,23:42:00,781727,3,,0,0,2710.83073230541,0,0,,
t_165101_b_2887_tn_48,23:46:00,23:46:00,781725,4,,0,0,5111.31468338287,0,0,,
t_165101_b_2887_tn_48,24:08:00,24:08:00,781721,5,,0,0,13268.1197271413,0,0,,
t_165101_b_2887_tn_48,24:10:00,24:10:00,781719,6,,0,0,14138.29198368,0,0,,
t_165101_b_2887_tn_5,09:15:00,09:15:00,794724,1,,0,0,0,0,0,,
t_165101_b_2887_tn_5,09:19:00,09:19:00,781731,2,,0,0,1790.75280662333,0,0,,
